Score,Player_Name,Position,Team,Opposing_TeamFB,B2B,Salary,ImpPts,PtVal,MinutesProj,ProjPlusMinus,OppPlusMinus,Floor,AvgPts,Ceiling,Month_PPG,Season_PPG,Usage,UsageProj,PaceD,PER,Trend,MyTrends,Month_Salary_Change,Season_Salary_Change,Total,Pts,OppPts,Spread,Vegas,Run_Change,Season_Plus_Minus,Plus_Minus,Days_Between_games,OfficialPlusMinus,Refs,InjuryStatus,OppPlusMinusPct,Site_Salary,CeilingPct,Consistency,Month_Count,Season_Count,Confirmed,FloorPct,Pro_Pct,PtPerDPct,ProjPlusMinusPct,Upside,FantasyResultId,SpreadPct,ProjPct,Season_PPG_Percentile,Salary_Movement,MyTrends|custom,ActualPoints,IsLocked,Month_X2,Month_X1,Month_X0,Season_X2,Season_X1,Season_X0,SourceId,PlayerId,EventTeamId,PositionId,EventId
73.43, Jordan Clarkson,PG,LAL,@DEN,1A,5600,21.41,4.5,32.2,3.79,1.3,12.2,25.2,38.2,23.7,24.7,20.7,22.4,-1.0,14.59,0,0,-200,-1200,204.0,99.5,104.5,5.0,57,-0.5,3.3,90,3,-0.1,"Buchert,  Goble,  Twardoski",,86,65,74,57,12,71,Y,73,0,79,77,83,477453,23,72,77,75,0,35.6,False,16,41,41,38,39,22,3,12525,30028001,201,3002800
73.39, Gerald Green,SG,MIA,DET,  ,4000,14.43,4.8,32.2,4.67,0.7,4.4,19.1,33.8,19.0,15.8,19.1,24.5,2.5,12.41,0,0,500,0,195.0,98.8,96.3,-2.5,53,1.3,1.2,64,2,-0.1,"Lewis,  Smith,  Spooner",,69,91,63,69,14,63,Y,35,0,88,83,88,477417,64,51,45,14,0,20.3,False,78,21,0,41,42,15,3,12020,30027802,201,3002780
73.12, Mike Conley,PG,MEM,@PHI,1A,6400,24.9,4.4,31.4,3.4,1.5,16.1,28.3,40.5,27.9,26.9,23.0,23.6,2.8,18.31,0,0,-500,0,194.5,102.3,92.3,-10.0,72,-0.2,1.2,64,3,0.0,"Capers,  Forte,  Orr",,89,65,79,80,15,79,Y,84,0,75,74,61,477499,74,80,81,87,0,28.2,False,26,60,13,31,46,21,3,12159,30027701,201,3002770
72.41, Marc Gasol,C,MEM,@PHI,1A,7900,31.44,4.4,34.0,3.26,1.5,19.7,34.7,49.7,34.9,34.6,22.0,25.5,2.8,17.76,0,0,100,-500,194.5,102.3,92.3,-10.0,72,-0.2,2.5,82,3,0.0,"Capers,  Forte,  Orr",,89,51,92,80,15,93,Y,90,0,75,73,69,477753,74,92,93,32,0,40.7,False,40,26,33,33,46,20,3,12178,30027701,201,3002770
71.8, DeMar DeRozan,SG,TOR,DAL,  ,8100,32.32,4.6,39.6,5.18,0.2,22.0,37.5,53.0,36.0,33.2,27.5,30.0,2.7,20.92,0,0,600,100,195.0,99.8,95.3,-4.5,59,0.5,3.4,90,2,0.0,"Adams,  Ervin ,  Malloy",,53,22,95,47,14,77,Y,94,0,83,86,90,477568,58,95,91,12,0,31.8,False,50,28,21,42,36,20,3,12233,30027902,201,3002790
70.99, Dwyane Wade,SG,MIA,DET,  ,7200,28.39,4.4,31.5,3.61,0.7,15.4,32.0,48.6,29.8,31.2,30.5,33.0,2.5,21.08,0,0,-100,200,195.0,98.8,96.3,-2.5,53,1.3,0.8,58,2,-0.1,"Lewis,  Smith,  Spooner",,69,56,91,31,14,67,Y,82,0,75,76,53,477381,64,88,88,69,0,28.5,False,28,35,35,29,32,37,3,12627,30027802,201,3002780
70.94, Kenneth Faried,PF,DEN,LAL,1H,6500,25.34,4.5,27.8,3.76,0.7,9.7,29.1,48.5,26.7,28.5,20.0,22.8,1.0,20.03,0,0,,-300,204.0,104.5,99.5,-5.0,82,1.0,3.1,88,2,-0.1,"Buchert,  Goble,  Twardoski",,69,51,91,29,10,73,Y,66,0,79,77,83,477501,77,82,84,50,0,30.3,False,20,50,30,38,31,30,3,12339,30028002,201,3002800
70.74, Chandler Parsons,SF,DAL,@TOR,1A,4300,15.74,4.5,29.3,3.76,0.9,8.4,19.5,30.6,16.5,21.8,19.1,18.7,-2.7,10.66,0,0,-500,-2700,195.0,95.3,99.8,4.5,32,0.0,-1.1,36,4,0.0,"Adams,  Ervin ,  Malloy",,75,89,53,37,10,59,Y,62,0,79,77,33,477419,42,53,68,87,0,11.9,False,20,40,40,22,33,44,3,12350,30027901,201,3002790
69.93, Cory Joseph,PG,TOR,DAL,  ,4100,14.86,4.8,28.6,4.74,0.1,6.7,19.6,32.5,16.7,14.0,16.0,14.5,2.7,13.46,0,0,-200,100,195.0,99.8,95.3,-4.5,59,0.5,-0.8,38,2,0.0,"Adams,  Ervin ,  Malloy",,50,65,59,31,14,81,Y,56,0,88,83,53,477697,58,53,38,75,0,23.3,False,14,50,35,29,32,38,3,12345,30027902,201,3002790
69.68, Patrick Patterson,PF,TOR,DAL,  ,3800,13.55,4.5,24.9,3.55,1.8,5.9,17.1,28.3,16.5,17.1,12.7,13.8,2.7,9.88,0,0,300,-600,195.0,99.8,95.3,-4.5,59,0.5,1.6,69,2,0.0,"Adams,  Ervin ,  Malloy",,92,89,47,75,14,85,Y,42,0,79,75,64,477709,58,43,50,21,0,1.0,False,57,42,0,32,44,22,3,12286,30027902,201,3002790
69.08, Luol Deng,SF,MIA,DET,  ,4600,17.05,4.7,34.0,4.45,-1.4,8.6,21.5,34.4,19.8,22.6,14.8,15.3,2.5,13.57,0,0,-600,-1300,195.0,98.8,96.3,-2.5,53,1.3,0.9,60,2,-0.1,"Lewis,  Smith,  Spooner",,10,89,64,57,8,66,Y,63,0,86,81,51,477659,64,61,71,90,0,24.3,False,25,37,37,28,39,31,3,12655,30027802,201,3002780
68.27, Lou Williams,SG,LAL,@DEN,1A,5300,20.1,4.3,31.1,2.9,1.3,10.6,23.0,35.4,23.7,22.5,21.2,20.4,-1.0,17.14,0,0,600,500,204.0,99.5,104.5,5.0,57,-0.5,3.4,91,3,-0.1,"Buchert,  Goble,  Twardoski",,86,79,67,77,12,80,Y,68,0,71,69,69,477784,23,66,70,12,0,30.3,False,50,33,16,33,45,21,3,12032,30028001,201,3002800
68.17, Hassan Whiteside,C,MIA,DET,  ,7500,29.7,4.3,29.5,2.8,2.3,11.3,32.5,53.7,29.6,31.8,17.8,19.2,2.5,24.82,0,0,-1000,-200,195.0,98.8,96.3,-2.5,53,1.3,3.8,93,2,-0.1,"Lewis,  Smith,  Spooner",,96,22,95,31,14,70,Y,70,0,71,69,83,477729,64,88,89,96,0,41.2,False,7,50,42,38,32,28,3,12301,30027802,201,3002780
67.9, Isaiah Canaan,PG,PHI,MEM,1H,4200,15.3,4.6,28.7,4.2,0.0,8.2,19.5,30.8,17.9,17.5,18.8,19.7,-2.8,10.42,0,0,200,-1000,194.5,92.3,102.3,10.0,16,-0.2,1.1,61,2,0.0,"Capers,  Forte,  Orr",,46,79,54,65,15,55,Y,61,0,83,79,47,477634,26,53,51,26,0,23.7,False,33,40,26,27,41,30,3,12458,30027702,201,3002770
65.52, Chris Bosh,PF,MIA,DET,  ,7300,28.83,4.3,32.9,2.17,0.4,16.1,31.0,45.9,30.3,31.8,21.8,26.8,2.5,21.58,0,0,-800,-700,195.0,98.8,96.3,-2.5,53,1.3,-0.1,44,2,-0.1,"Lewis,  Smith,  Spooner",,59,56,88,47,14,47,Y,84,0,71,63,53,477780,64,86,89,94,0,25.6,False,35,28,35,29,36,34,3,12626,30027802,201,3002780
65.27, Julius Randle,PF,LAL,@DEN,1A,5700,21.85,4.1,24.8,1.45,1.7,9.1,23.3,37.5,26.4,26.0,21.5,24.2,-1.0,14.46,0,0,-100,1200,204.0,99.5,104.5,5.0,57,-0.5,3.9,93,3,-0.1,"Buchert,  Goble,  Twardoski",,91,89,72,37,14,27,Y,64,0,62,57,92,477570,23,67,79,69,0,19.5,False,35,35,28,44,33,22,3,12553,30028001,201,3002800
64.96, Jahlil Okafor,C,PHI,MEM,1H,6400,24.9,4.3,30.2,2.8,-0.7,10.6,27.7,44.8,29.0,29.5,25.4,26.4,-2.8,15.63,0,0,0,800,194.5,92.3,102.3,10.0,16,-0.2,5.0,97,2,0.0,"Capers,  Forte,  Orr",,25,79,86,17,13,27,Y,68,0,71,69,96,477415,26,79,85,63,0,23.0,False,38,38,23,51,25,22,3,12047,30027702,201,3002770
64.48, Andre Drummond,C,DET,@MIA,1A,9600,38.86,4.2,34.6,1.84,-0.1,16.2,40.7,65.2,43.0,39.0,23.5,23.0,-2.5,24.0,0,0,-100,600,195.0,96.3,98.8,2.5,37,2.3,3.0,88,4,-0.1,"Lewis,  Smith,  Spooner",,43,61,99,57,15,81,Y,84,0,67,61,81,477726,36,97,96,69,0,29.9,False,46,33,20,37,39,23,3,12376,30027801,201,3002780
63.81, Larry Nance Jr.,PF,LAL,@DEN,1A,3500,12.25,4.3,24.1,2.85,1.7,3.5,15.1,26.7,11.4,10.8,10.9,13.0,-1.0,9.59,0,0,0,0,204.0,99.5,104.5,5.0,57,-0.5,-1.5,32,3,-0.1,"Buchert,  Goble,  Twardoski",,91,79,41,77,14,22,Y,31,0,71,69,47,477452,23,35,23,63,0,14.4,False,35,35,28,27,45,27,3,12097,30028001,201,3002800
62.45, Tony Allen,SG,MEM,@PHI,1A,3500,12.25,4.4,22.1,3.25,0.3,3.7,15.5,27.3,12.6,18.4,15.4,15.4,2.8,9.98,0,0,-500,-1200,194.5,102.3,92.3,-10.0,72,-0.2,2.4,80,3,0.0,"Capers,  Forte,  Orr",,56,65,44,75,10,75,Y,32,0,75,73,58,477693,74,36,55,87,0,5.6,False,10,60,30,30,44,25,3,12665,30027701,201,3002770
61.48, Kyle Lowry,PG,TOR,DAL,  ,8700,34.93,4.2,37.9,1.47,0.1,23.9,36.4,48.9,38.8,34.2,26.9,27.3,2.7,23.43,0,0,100,1200,195.0,99.8,95.3,-4.5,59,0.5,0.4,52,2,0.0,"Adams,  Ervin ,  Malloy",,50,51,91,51,14,74,Y,95,0,67,57,64,477696,58,94,93,32,0,39.5,False,35,35,28,32,37,29,3,12144,30027902,201,3002790
61.04, Beno Udrih,PG,MIA,DET,  ,3500,12.25,4.7,31.5,4.25,-1.0,2.2,16.5,30.8,6.2,13.0,14.4,12.4,2.5,10.15,0,0,,-500,195.0,98.8,96.3,-2.5,53,1.3,0.0,47,2,-0.1,"Lewis,  Smith,  Spooner",,18,47,54,37,10,81,Y,24,0,86,80,84,477602,64,41,34,50,0,26.6,False,0,40,60,39,33,27,3,12668,30027802,201,3002780
57.99, Nick Young,SG,LAL,@DEN,1A,3500,12.25,4.1,20.6,1.95,1.3,2.9,14.2,25.5,11.9,14.7,18.1,21.2,-1.0,13.15,0,0,0,-400,204.0,99.5,104.5,5.0,57,-0.5,-0.7,39,3,-0.1,"Buchert,  Goble,  Twardoski",,86,74,39,77,10,48,Y,28,0,62,62,33,477389,23,31,41,63,0,4.0,False,30,40,30,22,45,31,3,12167,30028001,201,3002800
56.92, Jerami Grant,PF,PHI,MEM,1H,4300,15.74,4.2,27.7,2.46,-1.0,6.4,18.2,30.0,20.2,17.0,16.7,16.4,-2.8,12.99,0,0,-200,600,194.5,92.3,102.3,10.0,16,-0.2,3.0,87,2,0.0,"Capers,  Forte,  Orr",,18,65,51,72,15,83,Y,55,0,67,66,93,477656,26,47,49,75,0,18.2,False,33,46,20,46,43,9,3,12539,30027702,201,3002770
56.77, Courtney Lee,SG,MEM,@PHI,1A,3900,13.99,4.0,30.5,1.61,0.3,4.2,15.6,27.0,16.9,16.9,15.5,15.8,2.8,10.94,0,0,0,100,194.5,102.3,92.3,-10.0,72,-0.2,2.9,86,3,0.0,"Capers,  Forte,  Orr",,56,95,44,51,15,91,Y,35,0,57,59,93,477413,74,37,49,63,0,22.2,False,60,13,26,46,37,16,3,12205,30027701,201,3002770
56.76, Joffrey Lauvergne,C,DEN,LAL,1H,3900,13.99,3.9,16.0,1.11,2.7,2.8,15.1,27.4,17.5,13.5,19.6,23.3,1.0,21.34,0,0,,400,204.0,104.5,99.5,-5.0,82,1.0,0.7,55,2,-0.1,"Buchert,  Goble,  Twardoski",,97,94,45,14,10,30,Y,28,0,52,54,91,477661,77,35,36,50,0,8.8,False,60,10,30,43,23,33,3,12497,30028002,201,3002800
56.74, Marcus Morris,SF,DET,@MIA,1A,5800,22.28,4.1,36.8,1.42,-0.4,12.1,23.7,35.3,23.0,22.6,17.9,16.9,-2.5,13.13,0,0,-400,100,195.0,96.3,98.8,2.5,37,2.3,3.9,94,4,-0.1,"Lewis,  Smith,  Spooner",,33,56,67,65,15,80,Y,72,0,62,57,86,477416,36,68,71,84,0,13.5,False,26,40,33,40,41,18,3,12332,30027801,201,3002780
55.93, Ersan Ilyasova,PF,DET,@MIA,1A,5200,19.66,4.1,28.8,1.44,0.1,9.1,21.1,33.1,21.7,19.7,17.4,18.9,-2.5,14.31,0,0,700,0,195.0,96.3,98.8,2.5,37,2.3,2.3,80,4,-0.1,"Lewis,  Smith,  Spooner",,50,65,61,20,15,72,Y,64,0,62,57,78,477725,36,59,61,9,0,17.6,False,46,26,26,36,27,36,3,12029,30027801,201,3002780
55.71, Dirk Nowitzki,PF,DAL,@TOR,1A,7000,27.52,4.1,30.3,1.48,0.0,14.6,29.0,43.4,31.3,28.7,21.8,25.3,-2.7,21.57,0,0,500,800,195.0,95.3,99.8,4.5,32,0.0,3.2,90,4,0.0,"Adams,  Ervin ,  Malloy",,46,26,84,97,13,81,Y,80,0,62,57,33,477449,42,82,84,14,0,31.4,False,23,69,7,22,62,14,3,12120,30027901,201,3002790
55.64, Jose Juan Barea,PG,DAL,@TOR,1A,3800,13.55,4.1,22.4,2.05,0.7,1.5,15.6,29.7,14.4,15.5,23.5,16.8,-2.7,12.11,0,0,100,-700,195.0,95.3,99.8,4.5,32,0.0,1.3,64,4,0.0,"Adams,  Ervin ,  Malloy",,69,61,51,51,7,75,Y,20,0,62,62,81,477685,42,37,44,32,0,16.5,False,42,28,28,37,37,25,3,12154,30027901,201,3002790
55.52, D'Angelo Russell,PG,LAL,@DEN,1A,5600,21.41,3.9,29.5,0.59,1.3,11.9,22.0,32.1,24.4,22.7,22.4,21.6,-1.0,12.69,0,0,400,-100,204.0,99.5,104.5,5.0,57,-0.5,3.0,87,3,-0.1,"Buchert,  Goble,  Twardoski",,86,65,58,95,14,27,Y,72,0,52,49,33,477635,23,62,71,17,0,8.7,False,28,57,14,22,59,18,3,12060,30028001,201,3002800
55.42, Zach Randolph,PF,MEM,@PHI,1A,5900,22.72,3.9,26.3,0.08,1.2,6.5,22.8,39.1,22.7,29.3,21.1,20.9,2.8,15.5,0,0,,-1300,194.5,102.3,92.3,-10.0,72,-0.2,-0.6,40,3,0.0,"Capers,  Forte,  Orr",,83,74,76,89,12,80,Y,55,0,52,44,24,477414,74,65,85,50,0,30.1,False,8,41,50,18,50,31,3,12600,30027701,201,3002770
54.97, Wesley Matthews,SG,DAL,@TOR,1A,5200,19.66,3.9,32.1,0.34,1.0,8.2,20.0,31.8,23.8,23.8,17.7,18.9,-2.7,11.28,0,0,400,-1000,195.0,95.3,99.8,4.5,32,0.0,2.3,80,4,0.0,"Adams,  Ervin ,  Malloy",,78,84,58,27,13,56,Y,61,0,52,47,84,477660,42,55,74,17,0,17.7,False,38,46,15,39,30,30,3,12268,30027901,201,3002790
52.85, Nerlens Noel,PF,PHI,MEM,1H,5700,21.85,4.0,26.6,0.95,-1.0,8.7,22.8,36.9,21.2,27.8,18.3,18.1,-2.8,11.19,0,0,-800,-1800,194.5,92.3,102.3,10.0,16,-0.2,2.0,76,2,0.0,"Capers,  Forte,  Orr",,18,65,71,62,11,75,Y,63,0,57,52,53,477480,26,65,83,94,0,19.6,False,9,45,45,29,40,30,3,12443,30027702,201,3002770
52.78, Kostas Papanikolaou,SF,DEN,LAL,1H,3500,12.25,4.2,23.4,2.55,-0.2,3.6,14.8,26.0,4.3,6.1,,14.1,1.0,,0,0,0,,204.0,104.5,99.5,-5.0,82,1.0,-5.8,11,2,-0.1,"Buchert,  Goble,  Twardoski",,40,47,40,31,8,34,Y,31,0,67,67,11,477588,77,34,8,63,0,11.0,False,0,25,75,8,32,58,3,12412,30028002,201,3002800
51.98, Reggie Jackson,PG,DET,@MIA,1A,7800,31.01,3.9,29.5,-0.51,-0.3,16.9,30.5,44.1,35.7,29.9,30.9,32.4,-2.5,22.5,0,0,0,-500,195.0,96.3,98.8,2.5,37,2.3,3.3,90,4,-0.1,"Lewis,  Smith,  Spooner",,37,61,85,51,15,80,Y,85,0,52,39,75,477379,36,85,86,63,0,27.5,False,40,46,13,35,37,27,3,12341,30027801,201,3002780
51.23, Kobe Bryant,SG,LAL,@DEN,1A,6900,27.08,3.8,30.2,-0.88,1.3,15.3,26.2,37.1,27.7,29.3,28.7,27.0,-1.0,12.74,0,0,-300,-1300,204.0,99.5,104.5,5.0,57,-0.5,-0.6,40,3,-0.1,"Buchert,  Goble,  Twardoski",,86,47,71,43,13,31,Y,82,0,47,36,53,477420,23,75,85,80,0,45.1,False,38,38,23,29,35,35,3,12678,30028001,201,3002800
50.72, Zaza Pachulia,C,DAL,@TOR,1A,6400,24.9,3.9,28.4,0.3,1.4,1.6,25.2,48.8,25.6,24.3,16.1,17.5,-2.7,17.49,0,0,200,1000,195.0,95.3,99.8,4.5,32,0.0,3.1,89,4,0.0,"Adams,  Ervin ,  Malloy",,87,22,91,37,13,80,Y,21,0,52,45,78,477686,42,72,76,26,0,17.6,False,30,46,23,36,33,30,3,12641,30027901,201,3002790
50.46, Kentavious Caldwell-Pope,SG,DET,@MIA,1A,6000,23.15,4.1,40.1,1.35,-1.0,13.2,24.5,35.8,26.3,21.8,16.7,18.1,-2.5,12.71,0,0,1100,1000,195.0,96.3,98.8,2.5,37,2.3,3.6,92,4,-0.1,"Lewis,  Smith,  Spooner",,18,22,69,65,15,81,Y,78,0,62,56,81,477727,36,71,68,4,0,18.7,False,46,40,13,37,41,20,3,12463,30027801,201,3002780
50.39, Roy Hibbert,C,LAL,@DEN,1A,4700,17.48,3.8,25.2,0.42,0.3,3.2,17.9,32.6,18.7,22.1,12.9,14.5,-1.0,14.03,0,0,-700,-500,204.0,99.5,104.5,5.0,57,-0.5,1.7,70,3,-0.1,"Buchert,  Goble,  Twardoski",,56,74,60,65,14,78,Y,29,0,47,48,44,477636,23,46,69,92,0,11.7,False,21,42,35,26,41,32,3,12200,30028001,201,3002800
50.1, Deron Williams,PG,DAL,@TOR,1A,6700,26.21,3.8,34.3,-0.81,0.7,9.2,25.4,41.6,29.0,26.5,21.9,22.5,-2.7,16.27,0,0,0,-300,195.0,95.3,99.8,4.5,32,0.0,1.8,72,4,0.0,"Adams,  Ervin ,  Malloy",,69,51,81,84,12,72,Y,65,0,47,36,44,477384,42,73,80,63,0,18.4,False,33,41,25,26,48,25,3,12017,30027901,201,3002790
47.86, Mario Chalmers,PG,MEM,@PHI,1A,4200,15.3,3.7,19.6,0.2,1.5,4.6,15.5,26.4,17.3,18.1,18.2,21.1,2.8,17.71,0,0,-100,200,194.5,102.3,92.3,-10.0,72,-0.2,0.7,56,3,0.0,"Capers,  Forte,  Orr",,89,56,41,75,15,78,Y,36,0,43,45,35,477654,74,36,54,69,0,19.9,False,26,46,26,23,44,32,3,12214,30027701,201,3002770
47.56, Stanley Johnson,SF,DET,@MIA,1A,3800,13.55,3.9,21.4,1.35,-0.4,3.7,14.9,26.1,15.5,14.6,19.6,20.9,-2.5,8.93,0,0,200,-500,195.0,96.3,98.8,2.5,37,2.3,1.1,63,4,-0.1,"Lewis,  Smith,  Spooner",,33,65,40,31,15,28,Y,32,0,52,56,90,477657,36,34,40,26,0,21.3,False,60,26,13,42,32,25,3,12073,30027801,201,3002780
46.33, Randy Foye,SG,DEN,LAL,1H,3800,13.55,3.8,23.1,1.05,0.3,2.1,14.6,27.1,13.7,13.8,16.6,18.2,1.0,7.46,0,0,300,-400,204.0,104.5,99.5,-5.0,82,1.0,0.2,48,2,-0.1,"Buchert,  Goble,  Twardoski",,56,56,44,43,13,65,Y,24,0,47,53,64,477454,77,33,37,21,0,23.2,False,38,53,7,32,35,32,3,12136,30028002,201,3002800
44.72, Justise Winslow,SF,MIA,DET,  ,3500,12.25,3.8,25.7,0.95,-1.4,2.9,13.2,23.5,13.3,14.2,12.1,10.3,2.5,6.83,0,0,-100,-500,195.0,98.8,96.3,-2.5,53,1.3,1.2,63,2,-0.1,"Lewis,  Smith,  Spooner",,10,84,34,27,14,26,Y,28,0,47,52,97,477754,64,28,39,69,0,8.2,False,42,35,21,53,30,15,3,12063,30027802,201,3002780
39.87, Robert Covington,SF,PHI,MEM,1H,5700,21.85,3.5,24.7,-1.75,-1.2,9.5,20.1,30.7,27.8,24.5,21.6,22.7,-2.8,13.37,0,0,100,-100,194.5,92.3,102.3,10.0,16,-0.2,2.3,79,2,0.0,"Capers,  Forte,  Orr",,14,94,53,20,15,73,Y,66,0,35,28,83,477378,26,55,76,32,0,20.1,False,46,20,33,38,27,34,3,12474,30027702,201,3002770
37.71, Darrell Arthur,PF,DEN,LAL,1H,3600,12.68,3.1,14.5,-1.48,0.7,0.9,11.2,21.5,15.6,12.4,16.0,18.8,1.0,12.43,0,0,-200,100,204.0,104.5,99.5,-5.0,82,1.0,-1.1,36,2,-0.1,"Buchert,  Goble,  Twardoski",,69,89,28,89,11,58,Y,17,0,24,31,28,477603,77,20,31,75,0,14.1,False,45,27,27,20,50,29,3,12210,30028002,201,3002800
37.62, Steve Blake,PG,DET,@MIA,1A,3500,12.25,3.5,18.5,0.05,-0.3,3.2,12.3,21.4,11.0,10.0,17.4,15.5,-2.5,9.23,0,0,0,-300,195.0,96.3,98.8,2.5,37,2.3,-2.4,25,4,-0.1,"Lewis,  Smith,  Spooner",,37,51,27,93,15,79,Y,29,0,35,44,30,477728,36,24,20,63,0,16.4,False,40,26,33,21,54,24,3,12639,30027801,201,3002780
37.42, JaMychal Green,PF,MEM,@PHI,1A,3500,12.25,3.2,12.3,-1.05,1.2,1.0,11.2,21.4,11.4,10.1,17.3,21.2,2.8,13.0,0,0,-100,0,194.5,102.3,92.3,-10.0,72,-0.2,-2.1,28,3,0.0,"Capers,  Forte,  Orr",,83,61,27,75,15,50,Y,17,0,26,34,44,477655,74,20,21,69,0,7.2,False,33,53,13,26,44,30,3,12436,30027701,201,3002770
